roaster_name,title,price,weight_label,weight_grams,price_per_oz,origin_country,origin_region,producer_or_farm,variety,process,elevation,tasting_notes,watchlist_match,watchlist_tier,watchlist_credential_type,watchlist_credential_detail,watchlist_notes,product_url
Black & White Coffee Roasters,Benjamin Paz - Red Bourbon Natural,24.00,12oz,354,1.92,Honduras,Santa Barbara,Benjamin Paz,Red Bourbon,Anaerobic Natural,1550 masl,"black grapes, red wine, milk chocolate",Benjamin Paz,Legend,ACE Legend of Excellence,5x CoE winner; 1st place 2022 & 2024,Mentored 7 producers who reached CoE auction,https://www.blackwhiteroasters.com/products/r-benjamin-paz-red-bourbon-natural
Black & White Coffee Roasters,Luis Anibal - Ombligon Natural,26.00,12oz,354,2.08,Colombia,"Acevedo, Huila","Luis Anibal, Villa Betulia",Ombligon,Natural,1600-1700 masl,"rose, hibiscus, red-fruit, strawberries, winey, tropical, bright, early-summer sangria",,,,,,https://www.blackwhiteroasters.com/products/r-luis-anibal-ombligon-natural
Black & White Coffee Roasters,Sebastian Ramirez - Peach,26.00,12oz,354,2.08,,,Sebastián Ramírez,Pink Bourbon,Peach Co-fermented,,"peach, coconut, stone fruit, red cherries, floral",Sebastián Ramírez,WBC Elite,WBC Producer,6th place WBC 2024 (Ian Kissick); 2nd UK championship (Haruka Nango); fourth-generation,Extreme consistency from standardized processing; mentors young producers,https://www.blackwhiteroasters.com/products/r-sebastian-ramirez-peach
Black & White Coffee Roasters,First In Flight - RDU Airport Exclusive,13.00,12oz,354,1.04,Colombia,,Las Nubes,,Washed,,"dark chocolate, cherry, marzipan",Herrera Family,WBC Elite,WBC Producer,2023 WBrC winner (Carlos Medina; natural Sidra); multiple national champions,Multi-generational; free worldwide shipping direct,https://www.blackwhiteroasters.com/products/first-in-flight-rdu
Black & White Coffee Roasters,Ivan Solis - Stout Barrel,26.00,12oz,354,2.08,Costa Rica,Tarrazu,Ivan Solis,Catuai,Cinnamon Anaerobic,,,,,,,,https://www.blackwhiteroasters.com/products/r-ivan-solis-stout-barrel
Black & White Coffee Roasters,The Future - Wildberry Lemonade,26.00,12oz,354,2.08,,,"Brayan Alvear, Las Flores, Sebastián Ramirez, Jairo Arcila","Bourbon, Red Bourbon, Pink Bourbon","Anaerobic, Co-fermentation",,"Wildberry Lemonade, berries, lemonade, flowers",Sebastián Ramírez,WBC Elite,WBC Producer,6th place WBC 2024 (Ian Kissick); 2nd UK championship (Haruka Nango); fourth-generation,Extreme consistency from standardized processing; mentors young producers,https://www.blackwhiteroasters.com/products/r-the-future-wildberry-lemonade
Black & White Coffee Roasters,Brayan Alvear - Lemon Bourbon,24.00,12oz,354,1.92,Colombia,"Acevedo, San Adolfo, Huila",Brayan Alvear,Pink Bourbon,Co-ferment,1400-1600 masl,"floral, fragrant, lemongrass, citrus, orange marmalade, shortbread cookies, amber honey",,,,,,https://www.blackwhiteroasters.com/products/r-brayan-alvear-lemon-bourbon
Black & White Coffee Roasters,Jairo Arcila - Dragon Fruit,26.00,12oz,354,2.08,Colombia,"Armenia, Quindio","Jairo Arcila, Finca Santa Monica",Castillo,Co-ferment,1500 masl,"fruit tea, lychee, pineapple, fruit punch, sour candy, cherry-flavored Laffy Taffy",,,,,,https://www.blackwhiteroasters.com/products/r-jairo-arcila-dragon-fruit
Black & White Coffee Roasters,Jairo Arcila - Sidra Washed,28.00,12oz,340,2.33,Colombia,"Armenia, Quindio",Jairo Arcila,Sidra,Washed,1450-1500 masl,"magnolia, stone fruit, dried apricot, lemon zest, lemongrass, iced lemon cake",,,,,,https://www.blackwhiteroasters.com/products/r-jairo-arcila-sidra-washed
Black & White Coffee Roasters,Wilder Lasso - Lemon Gesha,35.00,12oz,354,2.80,,Tocora,"Wilder Lasso, Bella Alejandría",Geisha,Anaerobic fermentation with lemon peel,,"complex florality, vibrant acidity, honey-like sweetness, earl grey tea, wildflower honey, lemon cookie, limeade",,,,,,https://www.blackwhiteroasters.com/products/r-wilder-lasso-lemon-gesha
Black & White Coffee Roasters,Ivan Solis - Cinnamon Anaerobic,24.00,12oz,354,1.92,Costa Rica,Tarrazu,Ivan Solis,,Cinnamon Anaerobic Washed,,"sweet cinnamon, shortbread cookies, white grape, praline pecans",,,,,,https://www.blackwhiteroasters.com/products/r-ivan-solis-cinnamon-anaerobic
Black & White Coffee Roasters,Jose Porta - Dynamic Cherry,26.00,12oz,354,2.08,Panama,Chiriquí,Jose Porta,,Dynamic Cherry,,,,,,,,https://www.blackwhiteroasters.com/products/r-jose-porta-dynamic-cherry
Black & White Coffee Roasters,2024 Competition Coffee Box,75.00,Competition Box,553,3.84,"Panama, Colombia","Boquete, Bruselas, Huila","Jose Luttrell, Jhonatan Gasca Sema","Geisha, Pacamara","Double Phase Anaerobic Natural, Thermal Shock",,"raspberry, peach, magnolia, black cherry, sweet lemon, dark chocolate, rainier cherry",,,,,,https://www.blackwhiteroasters.com/products/2024-competition-coffee-box
Black & White Coffee Roasters,Paola Trujillo - Wush Wush,28.00,12oz,340,2.33,Colombia,"Caldono, Cauca","Paola Trujillo, Patio Bonito",Wush Wush,CM Washed,1570-1650 masl,"floral, citrusy, elderflower, lemon zest, stone fruit, apricot, vibrant, clean, sweet, honey",Finca El Diviso,WBC Elite,WBC Producer,2022 WBC winner (Anthony Douglas; Sidra); 2024 champion (Mikael Jasin; Aji variety),Most favored farm by recent WBC finalists,https://www.blackwhiteroasters.com/products/r-paola-trujillo-wush-wush
Black & White Coffee Roasters,The Future - Cherry Soda,26.00,12oz,354,2.08,Kenya,,"Ivan Solis, Muthatai, Equation Coffee, Edwin Noreña, Jairo Arcila",,"Anaerobic, Washed, Natural, Co-fermentation",,"cherries, lemon-lime citrus, cinnamon, vanilla, black cherry, citrus acidity",Edwin Noreña,WBC Elite,WBC Producer / CoE Judge,Q-Grader; Q-Processor; head judge Colombian CoE; creator Santuario Project,Agroindustrial engineer + biotechnology; mossto = winemaking must adapted to coffee,https://www.blackwhiteroasters.com/products/r-future-cherry-soda
Black & White Coffee Roasters,La Palma Y El Tucan - The Gesha Blend,30.00,100g,113,7.53,Colombia,Cundinamarca,La Palma Y El Tucán,Geisha,Bioinnovation,,"floral, citrus",La Palma y El Tucán,WBC Elite,WBC Producer,Coffees won WBC 2019,,https://www.blackwhiteroasters.com/products/r-la-palma-y-el-tucan-the-gesha-blend
Black & White Coffee Roasters,Juan Giraldo - Bioinnovation Washed,24.00,12oz,354,1.92,Colombia,Génova,Juan David Giraldo - La Betulia,,Bioinnovation Washed,,,Finca El Diviso,WBC Elite,WBC Producer,2022 WBC winner (Anthony Douglas; Sidra); 2024 champion (Mikael Jasin; Aji variety),Most favored farm by recent WBC finalists,https://www.blackwhiteroasters.com/products/r-juan-giraldo-bioinnovation-washed
Black & White Coffee Roasters,Nayler Reatiga - Delagua Honey,24.00,12oz,354,1.92,Colombia,,Nayler José Reatiga Sánchez,,Honey,,,Finca El Diviso,WBC Elite,WBC Producer,2022 WBC winner (Anthony Douglas; Sidra); 2024 champion (Mikael Jasin; Aji variety),Most favored farm by recent WBC finalists,https://www.blackwhiteroasters.com/products/r-nayler-reatiga-delagua-honey
Black & White Coffee Roasters,Edwin Noreña - Fruity Flowers,28.00,12oz,340,2.33,Colombia,Quindio,Edwin Noreña,,Carbonic Maceration and Anaerobic Fermentation,,"Fruity, Flowers",Edwin Noreña,WBC Elite,WBC Producer / CoE Judge,Q-Grader; Q-Processor; head judge Colombian CoE; creator Santuario Project,Agroindustrial engineer + biotechnology; mossto = winemaking must adapted to coffee,https://www.blackwhiteroasters.com/products/r-edwin-norena-fruity-flowers
Black & White Coffee Roasters,Angelica Fajardo - Bioinnovation Washed,24.00,12oz,354,1.92,Colombia,"Pitalito, Huila",Angelica Fajardo - Finca Buenos Aires,,Bioinnovation Washed,,,Finca El Diviso,WBC Elite,WBC Producer,2022 WBC winner (Anthony Douglas; Sidra); 2024 champion (Mikael Jasin; Aji variety),Most favored farm by recent WBC finalists,https://www.blackwhiteroasters.com/products/r-angelica-fajardo-bioinnovation-washed
Black & White Coffee Roasters,Danche - 5 Day Anaerobic Washed,24.00,12oz,354,1.92,Ethiopia,"Worka Chelbesa, Gedeb, Gedeo",Negusse Debela | SNAP Specialty Coffees,"1974-1975 JARC selections, indigenous landraces",Anaerobic Washed,1900-2300 masl,"white flowers, lemon, peach, lychee",,,,,,https://www.blackwhiteroasters.com/products/r-danche-5-day-anaerobic-washed
Black & White Coffee Roasters,Nestor Lasso - Bourbon Aji,28.00,12oz,340,2.33,Colombia,"Bruselas, Huila","Nestor Lasso, El Diviso",Bourbon Aji,Thermal Shock,,"lemongrass, ginger beer, lime, white wine",Finca El Diviso,WBC Elite,WBC Producer,2022 WBC winner (Anthony Douglas; Sidra); 2024 champion (Mikael Jasin; Aji variety),Most favored farm by recent WBC finalists,https://www.blackwhiteroasters.com/products/r-nestor-lasso-bourbon-aji
Black & White Coffee Roasters,Nestor Lasso - Thermal Shock Sidra,30.00,100g,113,7.53,,,El Diviso,Sidra,Thermal Shock,,"watermelon, dragonfruit, passionfruit, mango, red wine, sangria, strawberry, pineapple, orange wine",Finca El Diviso,WBC Elite,WBC Producer,2022 WBC winner (Anthony Douglas; Sidra); 2024 champion (Mikael Jasin; Aji variety),Most favored farm by recent WBC finalists,https://www.blackwhiteroasters.com/products/r-nestor-lasso-thermal-shock-sidra
Black & White Coffee Roasters,Gerardo Caceres - Delagua Project,24.00,12oz,354,1.92,El Salvador,Ilamatepec Region,Gerardo Caceres,,Anaerobic Natural,,"red plum, cooked peaches, hazelnut spread, wafer cookies",Finca El Diviso,WBC Elite,WBC Producer,2022 WBC winner (Anthony Douglas; Sidra); 2024 champion (Mikael Jasin; Aji variety),Most favored farm by recent WBC finalists,https://www.blackwhiteroasters.com/products/r-gerardo-caceres-delagua-project
Black & White Coffee Roasters,Bersi Sagastume and Edwin Pineda - Natural SL 28,,,113,,Honduras,Santa Barbara,"Bersi Sagastume, Edwin Pineda, and Finca El Pozo",SL-28,Natural,,"red wine, red berries, currants, funk, baking spice, brown sugar, mulled wine, lime zest",,,,,,https://www.blackwhiteroasters.com/products/r-bersi-sagastume-and-edwin-pineda-natural-sl-28
Black & White Coffee Roasters,Sagastume & Pineda - 2023 COE #21,35.00,12oz,354,2.80,Honduras,Santa Barbara,Bersi Sagastume & Edwin Pineda,SL-28,Natural,,"red wine, red berries, currants, funk, baking spice, brown sugar, mulled wine, lime zest",,,,,,https://www.blackwhiteroasters.com/products/r-sagastume-pineda-2023-coe-21
Black & White Coffee Roasters,Edwin Zambrano - 170hr Anaerobic Natural,24.00,12oz,354,1.92,Colombia,Huila,Finca Buenavista,Castillo,170-hr anaerobic natural,1700 masl,"orange marmalade, blue razz, red sangria, craft chocolate, cordial cherries",,,,,,https://www.blackwhiteroasters.com/products/r-edwin-zambrano-170hr-anaerobic-natural
Black & White Coffee Roasters,Letty Bermudez - Thermal Shock Gesha,30.00,100g,113,7.53,,,Diego Bermudez,Geisha,Thermal Shock,,"red grapes, peaches, mangoes, strawberries, guava, panela sugar",Diego Bermudez,WBC/CoE,CoE / Controversial,Highest auction price CoE Colombia 2018; BoP disqualification controversy,Controversial — understand debates around methods,https://www.blackwhiteroasters.com/products/r-letty-burmudez
Black & White Coffee Roasters,Jairo Arcila - Mixed Berry,26.00,12oz,354,2.08,Colombia,"Armenia, Quindio","Jairo Arcila, Finca Santa Monica",Pink Bourbon,co-ferment,1500 masl,"blue raspberry Jolly Ranchers, cotton candy, fruit punch, orange wine",,,,,,https://www.blackwhiteroasters.com/products/r-jairo-arcila-mixed-berry
Black & White Coffee Roasters,Muthathai - Washed,24.00,12oz,354,1.92,Kenya,Embu,"Peter Mbature, via smallholders in the village of Kibugu",SL-28,Washed,1600-1700 masl,"candied lemon, floral, hibiscus, stone fruit, apricot, molasses cookie",,,,,,https://www.blackwhiteroasters.com/products/r-muthathai-washed
Black & White Coffee Roasters,Hermanos Sabillon - Parainema Natural,22.00,12oz,354,1.76,Honduras,Santa Barbara,Fredy & Merlin Sabillon,Parainema,Natural,,"red fruit, nutty, praline, red plum, raspberry, cherry, confectionary, citrus, lemon pound cake, malted milk chocolate balls, Whoppers candy",,,,,,https://www.blackwhiteroasters.com/products/r-hermanos-sabillon-parainema-natural
Black & White Coffee Roasters,Juan Evangelista - Parainema Washed,22.00,12oz,354,1.76,Honduras,"Las Flores, Santa Barbara",Juan Evangelista Fernández Pineda,Parainema,Washed,1...,"candied orange, limeaid, stone fruit, plum, toasted marshmallows",,,,,,https://www.blackwhiteroasters.com/products/r-juan-evangelista-parainema-washed
Black & White Coffee Roasters,The Future - Fruit Snacks,26.00,12oz,354,2.08,Colombia,,"Jhonatan Gasca, Julio Madrid, Jairo Arcila","Pacamara, Caturra, Castillo",Anaerobic fermentation and co-fermentation,,"fruit snacks, fruity, complex, watermelon bubblegum, candy character, tropical flavors, sweetness",Finca El Diviso,WBC Elite,WBC Producer,2022 WBC winner (Anthony Douglas; Sidra); 2024 champion (Mikael Jasin; Aji variety),Most favored farm by recent WBC finalists,https://www.blackwhiteroasters.com/products/r-the-future-fruit-snacks
Black & White Coffee Roasters,Forin House Cold Brew,11.00,12oz,354,0.88,Colombia and Honduras,,,Various,Washed,,"Caramel, Black Cherry, Milk Chocolate",,,,,,https://www.blackwhiteroasters.com/products/forin-house-cold-brew
Black & White Coffee Roasters,Eduardo Rojas - Pink Bourbon,24.00,12oz,354,1.92,Colombia,"Oporapa, Huila","Eduardo Rojas, La Loma",Pink Bourbon,Anaerobic Natural,1600 masl,"mixed berry compote, citrus, blood orange, milk chocolate",,,,,,https://www.blackwhiteroasters.com/products/r-eduardo-rojas-pink-bourbon
Black & White Coffee Roasters,Ivan Solis - Candy Natural,24.00,12oz,354,1.92,Costa Rica,Tarrazú,Ivan Solis,,Candy Natural,,"dark chocolate, red wine, cherry candy, pomelo",,,,,,https://www.blackwhiteroasters.com/products/r-ivan-solis-candy-natural
Black & White Coffee Roasters,Gesha Village - Gori Gesha Lot 13,35.00,12oz,354,2.80,Ethiopia,Bench Maji,Gesha Village Estate,Gori Geisha,Natural,,,,,,,,https://www.blackwhiteroasters.com/products/r-gesha-village-gori-gesha-lot-13
Black & White Coffee Roasters,Bombe - Natural,22.00,12oz,354,1.76,Ethiopia,"Bombe, Bensa, Sidama",various smallholders in Bombe,74112,Natural,,"floral, fruity, peach tea, clean, citrusy, tangerines, red fruit, red raspberry",Daye Bensa (Dukamo Brothers),Ethiopia Elite,CoE Ethiopia Repeat,6x top-10 CoE Ethiopia 2020-22; 2nd place 2022,Founded 1996; 71 stations; also roast as Buncho/Dukamo Coffee,https://www.blackwhiteroasters.com/products/r-bombe-natural
Black & White Coffee Roasters,Carlos Plazas - Cinnamon Anaerobic,24.00,12oz,354,1.92,Colombia,"Suaza, Huila",Carlos Plazas - Bellavista Estate,various,Cinnamon Anaerobic Honey,1500 masl,"apple pies, cinnamon doughnuts, maple candy, brown sugar",,,,,,https://www.blackwhiteroasters.com/products/r-carlos-plazas-cinnamon-anaerobic
Black & White Coffee Roasters,Eucalipto - Anaerobic Washed,20.00,12oz,354,1.60,Peru,"Colasay, Jaén, Cajamarca",El Eucalipto,Bourbon,Anaerobic washed,1761 masl,"clean, vibrant, juicy, tropical, sweet limes, honeycomb candy, Bit-O-Honey, Portuguese white wine, Riesling",,,,,,https://www.blackwhiteroasters.com/products/r-eucalipto-anaerobic-washed
Black & White Coffee Roasters,Bespoke White Label,11.00,12oz,354,0.88,,,,,,,,,,,,,https://www.blackwhiteroasters.com/products/bespoke-white-label
Black & White Coffee Roasters,Yabitu Koba - Washed,22.00,12oz,354,1.76,Ethiopia,"Uraga, Guji",Gorifinesh Alemu,Landrace,Washed,,"fruited, floral",,,,,,https://www.blackwhiteroasters.com/products/r-yabitu-koba-1
Black & White Coffee Roasters,The Native - House Blend,50.00,5lb,2268,0.62,Colombia,,"San Sebastian, Sebastian Ramirez, Jairo Arcila",Various,Washed | Co-ferment,,"Floral, Complex Citrus, Strawberry, Peach Tea",Sebastián Ramírez,WBC Elite,WBC Producer,6th place WBC 2024 (Ian Kissick); 2nd UK championship (Haruka Nango); fourth-generation,Extreme consistency from standardized processing; mentors young producers,https://www.blackwhiteroasters.com/products/the-native-house-blend
Black & White Coffee Roasters,The Namu Blend,50.00,5lb,2268,0.62,"Ethiopia, Colombia, Honduras, Uganda",,,Various,"Natural, Washed",,"Chocolate, Citrus, Berries, Balanced",,,,,,https://www.blackwhiteroasters.com/products/the-namu-blend
Black & White Coffee Roasters,Forin House Blend,11.00,12oz,354,0.88,Colombia and Honduras,,,Various,Washed,,"Caramel, Black Cherry, Milk Chocolate",,,,,,https://www.blackwhiteroasters.com/products/forin-house-blend
Black & White Coffee Roasters,Optimist Blend White Label,45.00,5lb,2311,0.55,Ethiopia & Colombia,,,,Mixed,,"Candied Citrus, Red Cherry, Milk Chocolate",,,,,,https://www.blackwhiteroasters.com/products/opt2022bulk
Black & White Coffee Roasters,Union Cafe Blend,54.00,5lb,2312,0.66,Ethiopia and Colombia,,,Various,Natural | Washed,,"Milk Chocolate, Red Berries, Balanced",,,,,,https://www.blackwhiteroasters.com/products/union2021
Black & White Coffee Roasters,Vivian Howard Decaf,54.00,5lb,2268,0.67,Colombia,,,Various,Washed,,"Caramel, Milk Chocolate, Balanced",,,,,,https://www.blackwhiteroasters.com/products/vhd-12-5-2021
Black & White Coffee Roasters,Vivian Howard Scarlett,54.00,5lb,2268,0.67,Ethiopia,,,Various,Natural,,"Chocolate, Berries, Balanced",,,,,,https://www.blackwhiteroasters.com/products/vhs-12-5-2021
Black & White Coffee Roasters,The Traditional,12.60,12oz,354,1.01,Colombia,,Las Nubes,,Washed,,"dark chocolate, cherry, marzipan",Herrera Family,WBC Elite,WBC Producer,2023 WBrC winner (Carlos Medina; natural Sidra); multiple national champions,Multi-generational; free worldwide shipping direct,https://www.blackwhiteroasters.com/products/the-traditional
Black & White Coffee Roasters,Vivian Howard Blend,54.00,5lb,2268,0.67,Colombia,,,Various,Washed,,"Caramel, Black Cherry, Milk Chocolate",,,,,,https://www.blackwhiteroasters.com/products/vh-s-vhb-12-5
Black & White Coffee Roasters,The Binkley - FOR SEBTS ONLY,20.00,2lb,939,0.60,"Colombia, Ethiopia",,,Various,Washed,,"Caramel, Black Cherry, Milk Chocolate",,,,,,https://www.blackwhiteroasters.com/products/the-binkley-for-sebts-only
Black & White Coffee Roasters,The Original,12.60,12oz,354,1.01,Ethiopia,,Aricha,,Washed,1900- 2200 Masl,"Citrus, Honey, Chocolate, delicate florals, light acidity, tea like body",,,,,,https://www.blackwhiteroasters.com/products/the-original-wholesale
Black & White Coffee Roasters,The Natural,13.20,12oz,354,1.06,"China, Ethiopia",,"Black Sheep, Aricha",,"Natural, Washed",1650-2000 masl,"red fruits, chocolate, balanced acidity, raspberries, cherries, dark berries",,,,,,https://www.blackwhiteroasters.com/products/the-natural-wholesale
Black & White Coffee Roasters,The Classic,12.60,12oz,354,1.01,"Colombia, Ethiopia",,"Las Nubes, Aricha",,Washed,1600-2000 masl,"Caramel, Black Cherry, Milk Chocolate, Caramelized Sugars, Subtle Stone Fruits, Balanced Acidity",Herrera Family,WBC Elite,WBC Producer,2023 WBrC winner (Carlos Medina; natural Sidra); multiple national champions,Multi-generational; free worldwide shipping direct,https://www.blackwhiteroasters.com/products/the-classic-wholesale
